seqName,errors,warnings,failedGenes
"EV71/P1043/2013/China","","",""
"EV71/Homosapiens/KHM/260/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/KHM/304/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/KHM/342/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/KHM/392/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/KHM/313/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/KHM/295/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/KHM/311/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/KHM/275/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/KHM/394/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/KHM/360/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/KHM/367/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/KHM/336/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/KHM/400/XXXX","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"02-0-071","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"03-0-003","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"VN152/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"THA_A641","Unable to align: no seed matches","","<<ALL>>"
"THA_A1570","Unable to align: no seed matches","","<<ALL>>"
"SPb_5160/13EVI/Mur-39/14/RU","","",""
"YN2012-A006","","",""
"YN2012-C001","","",""
"YN2012-C043","","",""
"YN2013-A078","","",""
"YN2013-A125","","",""
"YN2013-A137","","",""
"YN2013-A188","","",""
"YN2013-C017","","",""
"YN2013-A210","","",""
"YN2013-C008","","",""
"4125/Saratov.RUS/2013","","",""
"4547/Volgograd.RUS/2013","","",""
"4/EV71/Wenzhou/CHN/2014","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"531/SZ/CHN/2012","","",""
"96/SZ/CHN/2013","","",""
"91/SZ/CHN/2013","","",""
"10/SZ/CHN/2014","","",""
"09/SZ/CHN/2014","","",""
"N7008-TW99-9","Unable to align: no seed matches","","<<ALL>>"
"EV71/SZ42/CHN/2014","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"10MF36_2010.07_JJ","","",""
"10MF33_2010.07_JJ","","",""
"10MF43_2010.08_JJ","","",""
"11MF24_2011.05_JJ","","",""
"11MA123_2011.08_TZ","","",""
"11MJ58_2011.12_TX","","",""
"11MA147_2011.12_TZ","","",""
"12MA156_2012.03_TZ","","",""
"12MA159_2012.03_TZ","","",""
"12MF16_2012.03_JJ","","",""
"12MC20_2012.04_XH","","",""
"12MH66_2012.07_TZ","","",""
"12MG26_2012.07_GG","","",""
"12MJ59_2012.12_TX","","",""
"13MJ24_2013.05_TX","","",""
"13MG21_2013.05_GG","","",""
"13MF35_2013.07_JJ","","",""
"13HS15/QD/2013/EV71","","",""
"391-CSF/EV71/RUS/Omsk/2013","","",""
"C4-ND-158_Vietnam_BenTre_2012-08-04","Unable to align: no seed matches","","<<ALL>>"
"C4-ND-08_Vietnam_BacNinh_2012-02-01","","",""
"C4-ND-20_Vietnam_VinhPhuc_2012-02-18","","",""
"C4-ND-100_Vietnam_TienGiang_2012-04-03","","",""
"C4-ND-126_Vietnam_BacGiang_2012-05-03","","",""
"C4-ND-138_Vietnam_BinhThuan_2012-05-20","","",""
"C4-ND-144_Vietnam_TienGiang_2012-05-26","","",""
"BJ14-2","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"13/SHENZHEN/12/China/HFMDsevere/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/FJFZ090/CHN/2010","","",""
"EV71/FJQZ025/CHN/2010","","",""
"EV71/FJFZ053/CHN/2011","","",""
"EV71/FJLY010/CHN/2011","","",""
"EV71/FJLY011/CHN/2011","","",""
"EV71/FJNP027/CHN/2011","","",""
"EV71/FJQZ067/CHN/2012","","",""
"EV71/FJNP002/CHN/2012","","",""
"EV71/FJLY002/CHN/2012","","",""
"EV71/FJLY012/CHN/2012","","",""
"EV71/FJZZ008/CHN/2012","","",""
"EV71/FJXM293/CHN/2013","","",""
"EV71/FJFZ175/CHN/2013","","",""
"EV71/FJLY310/CHN/2014","","",""
"EV71/FJNP214/CHN/2014","","",""
"EV71/FJPT096/CHN/2014","","",""
"EV71/FJPT003G/CHN/2014","","",""
"EV71/FJZZ016/CHN/2014","","",""
"EV71/FJQZ224/CHN/2015","","",""
"EV71/FJQZ190/CHN/2015","","",""
"EV71/FJQZ003/CHN/2015","","",""
"EV71/FJPT005/CHN/2015","","",""
"EV71/FJLY055/CHN/2015","","",""
"EV71/FJFZ042/CHN/2015","","",""
"EV71/FJXM008/CHN/2015","","",""
"15339/BW/DE2011","","",""
"22784/BB/DE2013","","",""
"158-2014-Henan","","",""
"242-2014-Henan","","",""
"247-2014-Henan","","",""
"327-2014-Henan","","",""
"433-2014-Henan","","",""
"841-2014-Henan","","",""
"853-2014-Henan","","",""
"861-2014-Henan","","",""
"1150-2014-Henan","","",""
"413-2014-Henan","","",""
"545-2014-Henan","","",""
"561-2014-Henan","","",""
"987-2014-Henan","","",""
"1275-2014-Henan","","",""
"1425-2014-Henan","","",""
"1442-2014-Henan","","",""
"2-2015-Henan","","",""
"13-2015-Henan","","",""
"25-2015-Henan","","",""
"54-2015-Henan","","",""
"C5-012S-2009_Vietnam_HoChiMinh_2009-04-10","","",""
"C5-046TS-2009_Vietnam_HoChiMinh_2009-05-03","","",""
"C5-054TS-2009_Vietnam_BaRia_2009-05-04","","",""
"C4-1064TS-2011_Vietnam_HoChiMinh_2011-08-19","","",""
"C4-133TS-2011_Vietnam_TienGiang_2011-05-27","","",""
"B5-136P-2013_Vietnam_BenTre_2013-03-18","","",""
"C4-1377TS-2011_Vietnam_TayNinh_2011-09-08","","",""
"C4-1391TS-2011_Vietnam_HoChiMinh_2011-09-15","","",""
"C4-152TS-2011_Vietnam_HoChiMinh_2011-05-31","","",""
"C5-153TS-2003_Vietnam_TayNinh_2003-06-15","","",""
"C5-16-2007_Vietnam_NinhThuan_2007-02-02","","",""
"C4-1804TS-2011_Vietnam_SocTrang_2011-10-20","","",""
"C4-1868S-2011_Vietnam_BinhDuong_2011-10-28","","",""
"C4-200S-2011_Vietnam_BinhDuong_2011-06-04","","",""
"C5-209S-2010_Vietnam_HoChiMinh_2010-03-04","","",""
"B5-230P-2013_Vietnam_TienGiang_2013-05-01","","",""
"C5-247-2006_Vietnam_KienGiang_2006-04-15","","",""
"B5-257TS-2011_Vietnam_VinhLong_2011-06-16","","",""
"C4-259TS-2005_Vietnam_DongNai_2005-05-01","","",""
"C5-260N-2013_Vietnam_BaRia_2013-04-26","","",""
"C5-276S-2003_Vietnam_TienGiang_2003-08-15","","",""
"B5-278N-2013_Vietnam_HoChiMinh_2013-05-16","","",""
"C5-283TS-2011_Vietnam_TienGiang_2011-06-20","","",""
"C5-288S-2003_Vietnam_HoChiMinh_2003-08-15","","",""
"C5-290TS-2011_Vietnam_HoChiMinh_2011-06-22","","",""
"B5-302P-2013_Vietnam_VinhLong_2013-05-15","","",""
"B5-304P-2013_Vietnam_VinhLong_2013-05-21","","",""
"C5-346S-2005_Vietnam_HoChiMinh_2005-10-05","","",""
"C4-354TS-2012_Vietnam_TienGiang_2012-04-26","","",""
"C5-413S-2010_Vietnam_BinhPhuoc_2010-05-18","","",""
"C4-444TS-2011_Vietnam_BenTre_2011-07-04","","",""
"C4-445TS-2011_Vietnam_HoChiMinh_2011-07-04","","",""
"B5-463N-2013_Vietnam_LongAn_2013-06-24","","",""
"C5-51TS-2008_Vietnam_DongNai_2008-05-15","","",""
"C4-568TS-2011_Vietnam_HoChiMinh_2011-07-15","","",""
"C4-639S-2004_Vietnam_HoChiMinh_2004-09-14","","",""
"B5-664P-2013_Vietnam_AnGiang_2013-10-23","","",""
"C5-71S-2007_Vietnam_DongNai_2007-10-15","","",""
"C5-75TS-2008_Vietnam_HoChiMinh_2008-06-15","","",""
"SHAPHC5510/SH/CHN/14","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"SHAPHC5330/SH/CHN/14","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"SHAPHC5468/SH/CHN/14","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"20160057-TW","","",""
"EV71-TW-96023-2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"20160050-TW","","",""
"SiICRC10/TH/2011","Unable to align: no seed matches","","<<ALL>>"
"FL13047T/AH/CHN/2013","","",""
"FL13061T/AH/CHN/2013","","",""
"EVA71/Homosapiens/VNM/14.1/2012","Unable to align: no seed matches","","<<ALL>>"
"SHCA2016-097","","",""
"SHEV2012-010","","",""
"SHEV2012-013","","",""
"SHEV2012-032","","",""
"SHEV2012-040","","",""
"SHEV2012-060","","",""
"SHEV2012-E3","","",""
"SHEV2013-010","","",""
"SHEV2013-011","","",""
"SHEV2013-013","","",""
"SHEV2013-132","","",""
"SHEV2013-JW4","","",""
"SHEV2013-JW6","","",""
"SHEV2014-016","","",""
"SHEV2014-033","","",""
"SHEV2014-034","","",""
"SHEV2014-120","","",""
"SHEV2014-JW24","","",""
"SHEV2014-JW30","","",""
"SHEV2015-020","","",""
"SHEV2015-26","","",""
"SHEV2015-943","","",""
"SHEV2016-024","","",""
"SHEV2016-035","","",""
"SHEV2016-039","","",""
"SHEV2016-048","","",""
"SHEV2016-056","","",""
"SHEV2016-065","","",""
"SHEV2012-059","","",""
"SHEV2014-947","","",""
"32-YN","Unable to align: no seed matches","","<<ALL>>"
"EV71_Indonesia_S8_2016","","",""
"EV71_Indonesia_S11_2016","","",""
"CCA","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"SJZ2011-0002T/HeB/CHN/2011","","",""
"EV71-HuB-E47-2014","","",""
"EV71-HuB-E01-2014","","",""
"EV71-HuB-E21-2014","","",""
"EV71-HuB-E09-2014","","",""
"EV71-HuB-E01-2015","","",""
"EV71-HuB-E12-2015","","",""
"ZJ/CHN/201501","","",""
"EV71/JDZ.JX/8-2/2009","","",""
"EV71/JDZ.JX/9-1/2009","","",""
"EV71/JX/86/2010","","",""
"EV71/JDZ.JX/106-2/2009","","",""
"EV71/NC.JX/R119/2010","","",""
"EV71/YC.JX/R272-2/2010","","",""
"EV71/JX/284/2010","","",""
"EV71/NC.JX/R311/2010","","",""
"EV71/JJ.JX/R512-1/2010","","",""
"EV71/YC.JX/R562/2010","","",""
"EV71/YT.JX/R671/2010","","",""
"EV71/SR.JX/R733/2010","","",""
"EV71/YT.JX/R926-1/2010","","",""
"EV71/JX/1032/2010","","",""
"2239VP1/PL28/2013","","",""
"5897VP1/PL22/2016","","",""
"20104226-Sapporo-2010Sep","","",""
"20144042-Sapporo-2014May","","",""
"20144058-Sapporo-2014Jun","","",""
"210B-YN-CHN-2011","","",""
"236B-YN-CHN-2011","","",""
"264B-YN-CHN-2011","","",""
"278B-YN-CHN-2011","","",""
"285B-YN-CHN-2011","","",""
"98Y-YN-CHN-2014","","",""
"9Y-YN-CHN-2015","","",""
"A25/YN/CHN/2014","","",""
"A118/YN/CHN/2014","","",""
"C32/YN/CHN/2014","","",""
"C81/YN/CHN/2014","","",""
"C122/YN/CHN/2014","","",""
"L4/YN/CHN/2014","","",""
"L14/YN/CHN/2014","","",""
"L31/YN/CHN/2014","","",""
"M33/YN/CHN/2014","","",""
"M048/YN/CHN/2014","","",""
"M062/YN/CHN/2014","","",""
"M69/YN/CHN/2014","","",""
"M113/YN/CHN/2014","","",""
"M117/YN/CHN/2014","","",""
"M139/YN/CHN/2014","","",""
"M174/YN/CHN/2014","","",""
"N012/YN/CHN/2014","","",""
"A44-YN-CHN-2015","","",""
"A99-YN-CHN-2015","","",""
"A127-YN-CHN-2015","","",""
"C113-YN-CHN-2015","","",""
"D6-YN-CHN-2015","","",""
"D12-YN-CHN-2015","","",""
"H1-YN-CHN-2015","","",""
"J44-YN-CHN-2015","","",""
"A38-YN-CHN-2016","","",""
"A63-YN-CHN-2016","","",""
"A97-YN-CHN-2016","","",""
"A152-YN-CHN-2016","","",""
"A159-YN-CHN-2016","","",""
"C18-YN-CHN-2016","","",""
"D75-YN-CHN-2016","","",""
"D76-YN-CHN-2016","","",""
"J177-YN-CHN-2016","","",""
"R101-YN-CHN-2016","","",""
"A11-YN-CHN-2017","","",""
"A34-YN-CHN-2017","","",""
"A62-YN-CHN-2017","","",""
"A91-YN-CHN-2017","","",""
"A147-YN-CHN-2017","","",""
"B47-YN-CHN-2017","","",""
"B74-YN-CHN-2017","","",""
"B75-YN-CHN-2017","","",""
"H33-YN-CHN-2017","","",""
"A373-YN-CHN-2018","","",""
"UNKNOWN-LG059178","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"STU546711","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV-A71-C4-TUN-2011-S14","","",""
"EV-A71-C2-ALG-2013-328-DZA","Unable to align: no seed matches","","<<ALL>>"
"184-4_GX_2013","","",""
"208-1_GX_2012","","",""
"218-1_GX_2012","","",""
"124-3_GX_2012","","",""
"113-1_GX_2012","","",""
"098-1_GX_2012","","",""
"543_GX_2015","","",""
"553_GX_2014","","",""
"561_GX_2014","","",""
"R176/YN/CHN/2009","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"K509/YN/CHN/2010","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"R14/YN/CHN/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"4-23/XY/CHN/2017","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/SHENZHEN001/2006","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"DK07-04","Unable to align: no seed matches","","<<ALL>>"
"EV71/CZTN01/CHN/2017","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"Hanting/136/SD/CHN/2017/EV71","","",""
"Changle/391/SD/CHN/2017/EV71","","",""
"Xiashan/467/SD/CHN/2016/EV71","","",""
"Shouguang/150/SD/CHN/2016/EV71","","",""
"Anqiu/286/SD/CHN/2016/EV71","","",""
"Gaomi/308/SD/CHN/2014/EV71","","",""
"Gaomi/218/SD/CHN/2014/EV71","","",""
"Qingzhou/345/SD/CHN/2017/EV71","","",""
"TW-50837-2016","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW-01952-2005","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW-70205-2005","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW-01112-2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW-02131-2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"Huainan201401","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71_VP1_THA/CU2479/2017","","",""
"EV71_VP1_THA/CU2484/2017","","",""
"EV71_VP1_THA/CU2520/2017","","",""
"EV71_VP1_THA/CU2563/2017","","",""
"EV71_VP1_THA/CU2564/2017","","",""
"EV71_VP1_THA/CU2593/2017","","",""
"EV71_VP1_THA/CU2603/2017","","",""
"EV71_VP1_THA/CU2622/2017","","",""
"EV71_VP1_THA/CU2652/2017","","",""
"EV71_VP1_THA/CU2667/2017","","",""
"EV71_VP1_THA/CU2669/2017","","",""
"EV71_VP1_THA/CU2679/2017","","",""
"EV71_VP1_THA/CU2684/2017","","",""
"EV71_VP1_THA/CU2693/2017","","",""
"EV71_VP1_THA/CU2715/2017","","",""
"EV71_VP1_THA/CU2768/2017","","",""
"EV71_VP1_THA/CU2800/2017","","",""
"EV71_VP1_THA/CU2811/2017","","",""
"EV71_VP1_THA/CU2815/2017","","",""
"EV71_VP1_THA/CU2837/2017","","",""
"EV71_VP1_THA/CU2845/2017","","",""
"EV71_VP1_THA/CU2849/2017","","",""
"EV71_VP1_THA/CU2855/2017","","",""
"EV71_VP1_THA/CU2857/2017","","",""
"EV71_VP1_THA/CU2899/2017","","",""
"Linqu/524/SD/CHN/2017/EV71","","",""
"Env_PAK_Jan15-EV-A71b","","",""
"24495_SP_MAY16_B","Unable to align: no seed matches","","<<ALL>>"
"24497_SP_MAY16_B","Unable to align: no seed matches","","<<ALL>>"
"25383_SP_MAY16_B","Unable to align: no seed matches","","<<ALL>>"
"26223_SP_MAY16_B","Unable to align: no seed matches","","<<ALL>>"
"26275_SP_MAY16_B","Unable to align: no seed matches","","<<ALL>>"
"26287_SP_APR16_B","Unable to align: no seed matches","","<<ALL>>"
"26350_SP_MAY16_BI","Unable to align: no seed matches","","<<ALL>>"
"27499_SP_MAY16_A","Unable to align: no seed matches","","<<ALL>>"
"29795_SP_MAY16_M","Unable to align: no seed matches","","<<ALL>>"
"30249_SP_JUN16_A","Unable to align: no seed matches","","<<ALL>>"
"30591_SP_JUN16_M","Unable to align: no seed matches","","<<ALL>>"
"31581_SP_JUN16_NA","Unable to align: no seed matches","","<<ALL>>"
"33154_SP_JUN16_Z","Unable to align: no seed matches","","<<ALL>>"
"33368_SP_JUN16_GU","Unable to align: no seed matches","","<<ALL>>"
"33704_SP_JUN16_B","Unable to align: no seed matches","","<<ALL>>"
"35674_SP_JUL16_A","Unable to align: no seed matches","","<<ALL>>"
"35799_SP_JUL16_M","Unable to align: no seed matches","","<<ALL>>"
"37518_SP_JUN16_V","Unable to align: no seed matches","","<<ALL>>"
"40922_SP_AUG16_P","Unable to align: no seed matches","","<<ALL>>"
"41873_SP_JUN16_S","Unable to align: no seed matches","","<<ALL>>"
"47060_SP_JUN16_B","Unable to align: no seed matches","","<<ALL>>"
"53653_SP_JUL16_B","Unable to align: no seed matches","","<<ALL>>"
"59088_SP_JUL16_BI","Unable to align: no seed matches","","<<ALL>>"
"47009","","",""
"991215","","",""
"47846","","",""
"992208","","",""
"47557","","",""
"992374","","",""
"50488","","",""
"39165","","",""
"L025T_Zhenjiang/2009_","","",""
"LSB075_Zhenjiang/2009_","","",""
"LB05T_Zhenjiang/2009_","","",""
"E279_Suzhou/2013_","","",""
"E009_Suzhou/2014_","","",""
"MJS01_Taizhou/2014/death_","","",""
"G11_Lianyungang/2015_","","",""
"E526_Suzhou/2012_","","",""
"B093_Wuxi/2012_","","",""
"J9100_Yancheng/2012_","","",""
"100-p12","Unable to align: no seed matches","","<<ALL>>"
"100-p17-T1","Unable to align: no seed matches","","<<ALL>>"
"100-p35-T3","Unable to align: no seed matches","","<<ALL>>"
"101-p35-T1","Unable to align: no seed matches","","<<ALL>>"
"101-p36-T2","Unable to align: no seed matches","","<<ALL>>"
"002TS/NHP","","",""
"004TS/NHP","","",""
"072TS/NHP","","",""
"077RS/NHP","","",""
"096TS/NHP","","",""
"119TS/NHP","","",""
"128TS/NHP","","",""
"139RS/NHP","","",""
"197TS/NHP","","",""
"292TS/NHP","","",""
"436TS/NHP","","",""
"442TS/NHP","","",""
"456TS/NHP","","",""
"EVH010RS/NHP","","",""
"EVA71/SDJN187/CHN/2017","","",""
"EVA71/SDJN035/CHN/2017","","",""
"EV71-10/SZLG/2017","","",""
"EV71-21/SZLG/2017","","",""
"EV71-25/SZLG/2017","","",""
"EV71-26/SZLG/2017","","",""
"EV71/sHFMD08/Shenzhen/2016","","",""
"EV71/sHFMD07/Shenzhen/2017","","",""
"EV71/sHFMD10/Shenzhen/2017","","",""
"C4-2","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"B5-2","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"B5-5","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"B5-7","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"B5-15","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"B5-20","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"B5-24","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"B5-27","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"B5-32","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"B5-41","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"B5-53","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"B5-55","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"B5-65","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"B5-96","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"B5-97","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"B5-116","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"B5-126","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"B5-128","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"B5-133","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"S102B","","",""
"S66a","","",""
"S1283B","","",""
"S468B","","",""
"S1717B","","",""
"S3074b","","",""
"S2887a","","",""
"S2876a","","",""
"S2657a","","",""
"S2286a","","",""
"S2281a","","",""
"S2525a","","",""
"S2898a","","",""
"S2860B","","",""
"EVA71/JN249/CHN/2018","","",""
"EVA71/JN130/CHN/2018","","",""
"Sydney09","Unable to align: no seed matches","","<<ALL>>"
"Sydney05","Unable to align: no seed matches","","<<ALL>>"
"USA/2018-23124","Unable to align: no seed matches","","<<ALL>>"
"0057_WZH_GX_CHN_2017","","",""
"0072_WZH_GX_CHN_2017","","",""
"0075_WZH_GX_CHN_2017","","",""
"0114_WZH_GX_CHN_2017","","",""
"0126_WZH_GX_CHN_2017","","",""
"0262_WZH_GX_CHN_2017","","",""
"NPEV15-02-026","","",""
"G08","Unable to align: no seed matches","","<<ALL>>"
"32216/BY/DE/2011","","",""
"42268/HE/DE/2018","","",""
"46617/BB/DE/2018","","",""
"51650/DE/2018","","",""
"51666/BE/DE/2018","","",""
"51676/BE/DE/2018","","",""
"51792/HH/DE/2018","","",""
"52122/HH/DE/2018","","",""
"52255/BB/DE/2018","","",""
"52256/BB/DE/2018","","",""
"990042/NI/DE/2019","","",""
"10S3","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"A106/YN/CHN/2016","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"G63/YN/CHN/2016","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"No.15","","",""
"V-6118/EV71/Kanagawa/1986","Unable to align: no seed matches","","<<ALL>>"
"V-11374/EV71/Kanagawa/1993","Unable to align: no seed matches","","<<ALL>>"
"V-14429/EV71/Kanagawa/1997","Unable to align: no seed matches","","<<ALL>>"
"V-14653/EV71/Kanagawa/1997","Unable to align: no seed matches","","<<ALL>>"
"HA299/Hiroshima/00","","",""
"HO793f/EV71/Kanagawa/2003","Unable to align: no seed matches","","<<ALL>>"
"1530-Yamagata-03","","",""
"15213","","",""
"18158","","",""
"7241","","",""
"1501","","",""
"1095-org","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"OC432-10","","",""
"OC511-10","","",""
"DY2011-27","","",""
"DY2011-41","","",""
"DY2011-42","","",""
"SC10-67","","",""
"1469-Yamagata-2001","","",""
"929-Yamagata-2003","","",""
"1056-Yamagata-2003","","",""
"1545-Yamagata-2003","","",""
"1873-Yamagata-2003","","",""
"1934-Yamagata-2003","","",""
"1879-Yamagata-2003","","",""
"1496-Yamagata-2007","","",""
"2950-Yamagata-2009","","",""
"929-Yamagata-2010","","",""
"1416-Yamagata-2010","","",""
"1670-Yamagata-2012","","",""
"1615-Yamagata-2012","","",""
"813-Yamagata-2013","","",""
"2236-NY-77","","",""
"1997-NC-94","","",""
"8495-VA-88","","",""
"1115-MAA-98","","",""
"2895-TAI-98","","",""
"2267/SIN/01","","",""
"5556/SIN/00","","",""
"S18191/SAR/02","","",""
"S9086-TW-98","Unable to align: no seed matches","","<<ALL>>"
"N5101-TW-98","Unable to align: no seed matches","","<<ALL>>"
"N1643-TW-00","Unable to align: no seed matches","","<<ALL>>"
"S0042-TW-00","Unable to align: no seed matches","","<<ALL>>"
"S0201-TW-00","Unable to align: no seed matches","","<<ALL>>"
"N1554-TW-00","Unable to align: no seed matches","","<<ALL>>"
"KOR-EV71-08","","",""
"03750-MAA-97","","",""
"S19761-SAR-03","","",""
"SHZH03","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"4812-SYD-89","","",""
"7784-SYD-90","","",""
"SB2864-SAR-00","Unable to align: no seed matches","","<<ALL>>"
"006-KOR-00","Unable to align: no seed matches","","<<ALL>>"
"J115-MAL-01","Unable to align: no seed matches","","<<ALL>>"
"shzh04-J42","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"shzh04-23","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"SB12869-SAR-03","","",""
"SB12282-SAR-03","","",""
"ZJ-CHN-1-03","","",""
"ZJ-CHN-5-03","","",""
"pinf7-54A","Unable to align: no seed matches","","<<ALL>>"
"NO-762/1","","",""
"MY821-3-SAR-97","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"AFP2001480-TW","","",""
"111411-BRU-06","","",""
"CSF-CH-06","Unable to align: no seed matches","","<<ALL>>"
"521-23F/SD/CHN/07","","",""
"522-24F/SD/CHN/07","","",""
"TC22F/SD/CHN/07","","",""
"0717F/NM/CHN/07","","",""
"Zhuhai-213","","",""
"THA-07-01861","","",""
"DTID/ZJU-74","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/GDFS/3/2008","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"N0623-TW08","","",""
"236-TW86","","",""
"N7008-TW99","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"Fuyang-0805","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"China/GD16/2008","Unable to align: no seed matches","","<<ALL>>"
"SZ-A-08","","",""
"SZ-C-08","","",""
"Siriraj06/TH/01","","",""
"Siriraj01/TH/07","","",""
"Siriraj03/TH/06","","",""
"TW/70443/08","","",""
"TW/70771/08","","",""
"TW/70811/08","","",""
"TW/96016/08","","",""
"HUN-7195-2004","","",""
"GRE1244_FRA00","","",""
